idx,p_yes,rank_yes,rank_no
58355,6.7154233285293685e-09,9,1
58356,1.0,1,5
58357,0.9999997615814209,1,2
58358,1.0,1,6
58359,1.0,1,5
58360,2.4253658921224996e-05,2,1
58361,2.4065004211593077e-08,2,1
58362,1.0969723007292487e-05,2,1
58363,1.9544717844155457e-08,2,1
58364,1.4380570689809247e-07,2,1
58365,7.509438404440516e-08,2,1
58366,1.2202042931619417e-08,4,1
58367,9.858718286182011e-09,4,1
58368,1.7697179544029495e-07,2,1
58369,1.818549755228105e-08,4,1
58370,4.916260536447226e-07,2,1
58371,1.815836014884553e-08,3,1
58372,1.0,1,3
58373,1.0,1,3
58374,1.0,1,6
58375,1.0,1,2
58376,1.1010061825800221e-05,3,1
58377,1.5608012517986936e-06,3,1
58378,1.4662104774743057e-07,3,1
58379,1.4901097245001438e-07,3,1
58380,8.859474291966762e-07,3,1
58381,2.9047106409052503e-07,3,1
58382,1.7775654725937784e-08,6,1
58383,2.6277225728676967e-08,4,1
58384,6.480336764980166e-07,4,1
58385,1.6715985111659393e-05,2,1
58386,2.657152720075828e-07,2,1
58387,8.942887319562942e-08,2,1
58388,3.2567838843533536e-06,3,1
58389,4.6388993268919876e-07,3,1
58390,6.586556366983132e-08,5,1
58391,6.66009114524968e-08,2,1
58392,4.622497229433975e-08,3,1
58393,0.019759651273489,2,1
58394,3.7617283510371635e-07,3,1
58395,0.008442625403404236,2,1
58396,1.681473094095054e-08,7,1
58397,1.1866641003166478e-08,5,1
58398,6.7072427611947205e-09,4,1
58399,4.611337534043969e-09,5,1
58400,6.979059996581327e-09,10,1
58401,4.3530046234252495e-09,7,1
58402,2.8986097966310354e-09,9,1
58403,1.6043220085748544e-09,7,1
58404,1.9206835233376296e-08,3,1
58405,1.0978234987746305e-09,9,1
58406,4.5118331293281244e-09,5,1
58407,1.2183500874840547e-09,8,1
58408,1.7494694475317374e-06,4,1
58409,1.5400000563658978e-07,4,1
58410,3.504794960917934e-07,3,1
58411,5.575551753622676e-08,6,1
58412,0.08009175211191177,2,1
58413,1.0,1,3
58414,0.9999887943267822,1,2
58415,0.9999996423721313,1,2
58416,2.2005431674188003e-05,2,1
58417,2.482958052496542e-07,3,1
58418,1.5735692215912422e-07,2,1
58419,8.72895977721555e-09,7,1
58420,1.0093491482621175e-06,3,1
58421,2.40670701145973e-08,7,1
58422,1.3597358474726207e-06,3,1
58423,2.093872808472952e-08,7,1
58424,1.0,1,5
58425,1.0,1,5
58426,1.0,1,5
58427,1.0,1,6
58428,9.846768733723366e-08,4,1
58429,5.2958796004531905e-05,2,1
58430,1.1153420409470982e-08,6,1
58431,8.802645368177764e-08,2,1
58432,1.4156432825984666e-07,3,1
58433,1.6019013671098037e-08,5,1
58434,2.4001060694445187e-08,7,1
58435,5.40166800178099e-09,8,1
58436,8.795260509941727e-05,4,1
58437,3.562538495316403e-06,3,1
58438,4.295314738556044e-06,4,1
58439,3.6560285820996796e-07,3,1
58440,3.956313676667378e-08,10,1
58441,1.823391926336626e-08,8,1
58442,4.451768376156906e-08,11,1
58443,5.0657518180230454e-09,8,1
58444,5.921462076230455e-08,7,1
58445,9.633004616205199e-09,4,1
58446,3.710514207000415e-08,5,1
58447,6.836179622382588e-09,5,1
58448,0.459574431180954,2,1
58449,4.825122232432477e-05,2,1
58450,0.11050452291965485,2,1
58451,5.526928725885227e-05,2,1
58452,1.122034163358876e-07,5,1
58453,2.405353427548107e-08,8,1
58454,2.223031891901428e-08,11,1
58455,4.3828478624163836e-09,9,1
58456,4.327873739384813e-07,4,1
58457,2.0298158176501602e-07,3,1
58458,7.407583666463324e-07,5,1
58459,7.347259867174216e-08,4,1
58460,1.0,1,5
58461,1.0,1,3
58462,1.0,1,4
58463,1.0,1,4
58464,9.846618098663384e-08,4,1
58465,5.29620265297126e-05,2,1
58466,1.1153122869700383e-08,6,1
58467,8.802998507917437e-08,2,1
58468,1.4156432825984666e-07,3,1
58469,1.6019013671098037e-08,5,1
58470,2.4001060694445187e-08,7,1
58471,5.40166800178099e-09,8,1
58472,8.795260509941727e-05,4,1
58473,3.562538495316403e-06,3,1
58474,4.295314738556044e-06,4,1
58475,3.6560285820996796e-07,3,1
58476,3.956313676667378e-08,10,1
58477,1.823391926336626e-08,8,1
58478,4.451768376156906e-08,11,1
58479,5.0657518180230454e-09,8,1
58480,5.921462076230455e-08,7,1
58481,9.633004616205199e-09,4,1
58482,3.710514207000415e-08,5,1
58483,6.836179622382588e-09,5,1
58484,0.459574431180954,2,1
58485,4.825122232432477e-05,2,1
58486,0.11050452291965485,2,1
58487,5.526928725885227e-05,2,1
58488,1.122034163358876e-07,5,1
58489,2.405353427548107e-08,8,1
58490,2.223031891901428e-08,11,1
58491,4.3828478624163836e-09,9,1
58492,4.327873739384813e-07,4,1
58493,2.0298158176501602e-07,3,1
58494,7.407583666463324e-07,5,1
58495,7.347259867174216e-08,4,1
58496,0.9999927282333374,1,2
58497,0.9998860359191895,1,2
58498,0.9999966621398926,1,2
58499,0.9977592825889587,1,2
58500,4.777818389811728e-07,7,1
58501,2.979003355108034e-08,5,1
58502,2.921529329569239e-08,7,1
58503,3.096663192536653e-08,5,1
58504,8.465292467008112e-07,4,1
58505,1.6209177999826352e-07,3,1
58506,1.1866919891190264e-07,4,1
58507,3.455467378898902e-08,5,1
58508,9.452579092794622e-07,8,1
58509,4.6039225765071023e-08,7,1
58510,9.569513181872935e-09,9,1
58511,7.099802967758251e-09,9,1
58512,4.614340554098817e-08,6,1
58513,2.0886403717668145e-07,3,1
58514,8.988115141050912e-09,10,1
58515,1.2291321738189254e-08,9,1
58516,0.9999983310699463,1,2
58517,1.0,1,3
58518,1.0,1,2
58519,1.0,1,5
58520,2.214427929914109e-08,4,1
58521,1.5148744481052745e-08,4,1
58522,6.714257594353512e-09,7,1
58523,1.2521533143683428e-08,4,1
58524,1.2402612128425972e-06,3,1
58525,9.223153938364703e-06,2,1
58526,4.912454798500221e-08,4,1
58527,5.317043587638182e-07,2,1
58528,2.2191940729499038e-07,2,1
58529,2.1700875549868215e-06,2,1
58530,2.8572888055578005e-08,3,1
58531,1.6999258889427438e-07,2,1
58532,0.9999277591705322,1,2
58533,0.9999998807907104,1,3
58534,1.0,1,4
58535,1.0,1,3
58536,5.528038116153766e-08,4,1
58537,9.598618788686508e-08,4,1
58538,8.523359440459899e-08,3,1
58539,2.45844375967863e-07,3,1
58540,1.0764223645765014e-07,2,1
58541,2.6801838970413883e-08,3,1
58542,4.020747468302943e-08,3,1
58543,1.3385763608653178e-08,3,1
58544,8.171016219193916e-08,5,1
58545,1.2688866846133351e-08,5,1
58546,3.668530368372558e-08,3,1
58547,6.9382330991629715e-09,4,1
58548,0.9999977350234985,1,2
58549,0.9999998807907104,1,3
58550,0.9999988675117493,1,3
58551,1.0,1,3
58552,1.0,1,5
58553,1.0,1,7
58554,1.0,1,2
58555,1.0,1,5
58556,6.216273717996046e-09,9,1
58557,6.937906249504522e-08,3,1
58558,6.2009974932664136e-09,8,1
58559,1.3477222893243379e-08,4,1
58560,2.2120218545751413e-08,2,1
58561,3.907126711055753e-08,3,1
58562,5.0979033403564245e-06,2,1
58563,7.229955656384845e-08,3,1
58564,2.6830328181404184e-08,6,1
58565,1.2189160258913034e-07,6,1
58566,1.540445104808441e-08,7,1
58567,3.9038493326870594e-08,6,1
58568,6.184484480087349e-09,11,1
58569,6.53418563700825e-09,5,1
58570,2.7409952085832856e-09,5,1
58571,1.6830966842462658e-08,3,1
58572,0.9999724626541138,1,3
58573,0.9999966025352478,1,3
58574,0.9999999403953552,1,3
58575,0.9999992847442627,1,3
58576,8.370914201805135e-07,4,1
58577,1.5467671232727298e-07,3,1
58578,4.256114323197835e-07,3,1
58579,1.8857216446122038e-06,3,1
58580,7.567223292426206e-07,4,1
58581,2.1156280638479075e-07,3,1
58582,1.5793065699654107e-07,3,1
58583,5.191705554352666e-08,3,1
58584,2.8497790935944067e-06,4,1
58585,1.588246732353582e-06,3,1
58586,2.9569719117716886e-07,3,1
58587,1.2234302460001345e-07,2,1
58588,1.0539105232965085e-07,2,1
58589,8.354354541495468e-09,4,1
58590,3.039095863854868e-09,8,1
58591,3.6215590526467167e-09,7,1
58592,1.7651062478307722e-07,2,1
58593,2.1795601767848893e-08,4,1
58594,3.592514019601367e-08,4,1
58595,1.2103714475131255e-08,4,1
58596,3.196242346348299e-07,3,1
58597,8.0133418123296e-08,2,1
58598,4.823084154281787e-08,2,1
58599,3.0607900214363326e-08,2,1
58600,6.635112015374034e-08,2,1
58601,6.42729247601892e-08,2,1
58602,1.352697776013656e-08,6,1
58603,1.0014504780997413e-08,6,1
58604,0.9999961853027344,1,2
58605,0.9980255961418152,1,2
58606,1.0,1,5
58607,1.0,1,2
58608,8.370914201805135e-07,4,1
58609,1.5467671232727298e-07,3,1
58610,4.256114323197835e-07,3,1
58611,1.8857216446122038e-06,3,1
58612,7.567223292426206e-07,4,1
58613,2.1156280638479075e-07,3,1
58614,1.5793065699654107e-07,3,1
58615,5.191705554352666e-08,3,1
58616,2.8497790935944067e-06,4,1
58617,1.588246732353582e-06,3,1
58618,2.9569719117716886e-07,3,1
58619,1.2234302460001345e-07,2,1
58620,1.0539105232965085e-07,2,1
58621,8.354354541495468e-09,4,1
58622,3.039095863854868e-09,8,1
58623,3.6215590526467167e-09,7,1
58624,1.7651062478307722e-07,2,1
58625,2.1795601767848893e-08,4,1
58626,3.592514019601367e-08,4,1
58627,1.2103714475131255e-08,4,1
58628,3.196242346348299e-07,3,1
58629,8.0133418123296e-08,2,1
58630,4.823084154281787e-08,2,1
58631,3.0607900214363326e-08,2,1
58632,6.635112015374034e-08,2,1
58633,6.42729247601892e-08,2,1
58634,1.352697776013656e-08,6,1
58635,1.0014504780997413e-08,6,1
58636,1.0,1,2
58637,1.0,1,4
58638,1.0,1,3
58639,1.0,1,4
58640,1.3846038200426847e-06,3,1
58641,2.8425475306903536e-07,3,1
58642,5.776261247092407e-09,4,1
58643,4.529952590814901e-08,3,1
58644,8.352160563163125e-08,6,1
58645,1.719245013021009e-08,7,1
58646,3.2791218629313335e-09,11,1
58647,4.020669130966326e-09,8,1
58648,1.362509010505164e-05,4,1
58649,5.641401457978645e-06,3,1
58650,1.2816012429084367e-07,5,1
58651,5.5991147718259526e-08,3,1
58652,5.181149376198846e-08,4,1
58653,1.0751005419251669e-08,5,1
58654,3.539258219831254e-09,7,1
58655,6.034530208864908e-09,6,1
58656,9.03092598036892e-07,4,1
58657,1.345190554502551e-07,2,1
58658,6.2285576696297085e-09,8,1
58659,2.5455019425635328e-08,3,1
58660,0.9983597993850708,1,2
58661,1.0,1,4
58662,0.9563717246055603,1,2
58663,0.9999999403953552,1,3
58664,2.8414049666025676e-05,3,1
58665,2.4888856842153473e-07,3,1
58666,1.9889641862391727e-06,3,1
58667,9.553398427897264e-08,4,1
58668,2.1067494060389436e-07,5,1
58669,1.1696289270446414e-08,5,1
58670,1.4886433419292189e-08,9,1
58671,8.67028671081016e-09,9,1
58672,4.561667488189869e-09,8,1
58673,9.390683786136833e-10,8,1
58674,5.916052092658219e-09,9,1
58675,9.112515741982463e-10,9,1
58676,1.0,1,2
58677,0.8521792888641357,1,2
58678,1.0,1,5
58679,1.0,1,5
58680,4.7443626272070105e-07,2,1
58681,6.332403756914573e-08,3,1
58682,1.1998807281088375e-08,3,1
58683,8.634623682723941e-09,4,1
58684,1.2998503962080576e-07,2,1
58685,7.558454484524191e-08,2,1
58686,2.5195245001441435e-08,3,1
58687,4.440243372982877e-08,2,1
58688,1.6152240789324424e-07,2,1
58689,1.986035158552113e-07,2,1
58690,3.377701318640902e-08,4,1
58691,3.670469439498447e-08,3,1
58692,8.417845265284996e-08,3,1
58693,2.1129856975221628e-08,3,1
58694,8.781212201824928e-09,6,1
58695,1.1939223831802792e-08,4,1
58696,0.9999823570251465,1,2
58697,1.0,1,4
58698,0.999998927116394,1,3
58699,0.9999996423721313,1,3
58700,2.886633332366273e-08,5,1
58701,2.0885400076053884e-08,6,1
58702,5.937011593459829e-08,4,1
58703,3.4106655277810205e-08,4,1
58704,5.9129067864205354e-08,4,1
58705,2.4079099603113718e-08,5,1
58706,9.70278080103526e-09,6,1
58707,7.555279069038079e-09,5,1
58708,2.319933800620788e-09,8,1
58709,1.3419143574111558e-09,9,1
58710,8.931492212482794e-10,8,1
58711,1.0879928069584821e-09,9,1
58712,1.2089317991126336e-08,9,1
58713,1.1596617000009246e-08,8,1
58714,3.935043402236715e-09,7,1
58715,2.4928594744011434e-09,9,1
58716,2.4602115900052013e-08,2,1
58717,0.00010121155355591327,2,1
58718,1.6901664139368222e-06,2,1
58719,1.5309746231650934e-05,2,1
58720,6.634666593896554e-09,7,1
58721,6.72576945248693e-08,5,1
58722,3.079681576423354e-08,3,1
58723,2.098054530108584e-08,6,1
58724,8.520011363088997e-08,2,1
58725,9.655813038023098e-09,6,1
58726,1.1878531047671004e-08,8,1
58727,3.6226850408382916e-09,8,1
58728,6.593066700588679e-06,2,1
58729,3.4801560104824603e-06,2,1
58730,0.9998301267623901,1,2
58731,0.9924184083938599,1,2
58732,0.0006232543964870274,2,1
58733,0.9939828515052795,1,2
58734,0.9991395473480225,1,2
58735,0.9998732805252075,1,2
58736,2.886633332366273e-08,5,1
58737,2.0885400076053884e-08,6,1
58738,5.937011593459829e-08,4,1
58739,3.4106655277810205e-08,4,1
58740,5.9129067864205354e-08,4,1
58741,2.4079099603113718e-08,5,1
58742,9.70278080103526e-09,6,1
58743,7.555279069038079e-09,5,1
58744,2.319933800620788e-09,8,1
58745,1.3419143574111558e-09,9,1
58746,8.931492212482794e-10,8,1
58747,1.0879928069584821e-09,9,1
58748,1.2089317991126336e-08,9,1
58749,1.1596617000009246e-08,8,1
58750,3.935043402236715e-09,7,1
58751,2.4928594744011434e-09,9,1
58752,2.4602348602797974e-08,2,1
58753,0.00010121503146365285,2,1
58754,1.6902470179047668e-06,2,1
58755,1.531120688014198e-05,2,1
58756,6.634540472560957e-09,7,1
58757,6.725718293409955e-08,5,1
58758,3.079681576423354e-08,3,1
58759,2.0980463588671228e-08,6,1
58760,8.520287764213208e-08,2,1
58761,9.65553770271299e-09,6,1
58762,1.1878713124247042e-08,8,1
58763,3.6227747468586813e-09,8,1
58764,6.5924759837798774e-06,2,1
58765,3.4799238619598327e-06,2,1
58766,0.9998300671577454,1,2
58767,0.9924178719520569,1,2
58768,1.0,1,2
58769,1.0,1,4
58770,0.9999998807907104,1,2
58771,1.0,1,4
58772,2.0974182390887108e-08,5,1
58773,7.44835348953643e-09,6,1
58774,1.2895350565145236e-08,5,1
58775,1.3375809793103599e-08,6,1
58776,0.015780888497829437,3,2
58777,4.211061605019495e-05,3,1
58778,2.0807711109682714e-07,5,1
58779,9.417185253823845e-08,4,1
58780,5.7230881367331676e-08,4,1
58781,1.3073538696062315e-08,7,1
58782,3.801613690512795e-09,7,1
58783,4.132512110288644e-09,7,1
58784,4.765302492160117e-06,3,1
58785,9.838301195941312e-08,3,1
58786,1.8942342805416956e-08,3,1
58787,6.413880537792238e-09,7,1
58788,1.0308304432271598e-08,5,1
58789,1.947060113138832e-08,4,1
58790,4.995478253277952e-09,6,1
58791,9.272387302416973e-08,3,1
58792,1.5715804124738497e-07,5,1
58793,1.9796427608298472e-08,6,1
58794,2.2819111045180307e-09,8,1
58795,8.844328824864078e-09,7,1
58796,1.7750755887391279e-07,4,1
58797,0.00012315760250203311,2,1
58798,3.06957694817811e-08,3,1
58799,3.289566450348502e-07,2,1
58800,9.706353694127756e-07,4,1
58801,5.0765297743282645e-08,4,1
58802,1.0277834583405365e-08,5,1
58803,1.848315633878883e-08,5,1
58804,2.156782130668944e-08,4,1
58805,1.9240751214510965e-08,5,1
58806,5.772286204575039e-09,5,1
58807,1.419454775941631e-08,5,1
58808,2.396385534453316e-09,8,1
58809,3.3381948316701937e-09,6,1
58810,1.48380479458865e-07,4,1
58811,3.3027718018274754e-05,3,1
58812,1.276550847251201e-07,3,1
58813,0.011105458252131939,2,1
58814,7.731556728174382e-09,4,1
58815,0.003243690589442849,2,1
58816,0.9999997615814209,1,2
58817,0.9999926686286926,1,2
58818,0.9999995231628418,1,2
58819,0.9999988079071045,1,2
58820,2.0974182390887108e-08,5,1
58821,7.44835348953643e-09,6,1
58822,1.2895350565145236e-08,5,1
58823,1.3375809793103599e-08,6,1
58824,0.015780888497829437,3,2
58825,4.211061605019495e-05,3,1
58826,2.0807711109682714e-07,5,1
58827,9.417185253823845e-08,4,1
58828,5.7230881367331676e-08,4,1
58829,1.3073538696062315e-08,7,1
58830,3.801613690512795e-09,7,1
58831,4.132512110288644e-09,7,1
58832,4.765302492160117e-06,3,1
58833,9.838301195941312e-08,3,1
58834,1.8942342805416956e-08,3,1
58835,6.413880537792238e-09,7,1
58836,1.0308304432271598e-08,5,1
58837,1.947060113138832e-08,4,1
58838,4.995478253277952e-09,6,1
58839,9.272387302416973e-08,3,1
58840,1.5715804124738497e-07,5,1
58841,1.9796427608298472e-08,6,1
58842,2.2819111045180307e-09,8,1
58843,8.844328824864078e-09,7,1
58844,1.7750755887391279e-07,4,1
58845,0.00012315760250203311,2,1
58846,3.06957694817811e-08,3,1
58847,3.289566450348502e-07,2,1
58848,9.706353694127756e-07,4,1
58849,5.0765297743282645e-08,4,1
58850,1.0277834583405365e-08,5,1
58851,1.848315633878883e-08,5,1
58852,2.156782130668944e-08,4,1
58853,1.9240751214510965e-08,5,1
58854,5.772286204575039e-09,5,1
58855,1.419454775941631e-08,5,1
58856,2.396385534453316e-09,8,1
58857,3.3381948316701937e-09,6,1
58858,1.48380479458865e-07,4,1
58859,3.3027718018274754e-05,3,1
58860,1.276550847251201e-07,3,1
58861,0.011105458252131939,2,1
58862,7.731556728174382e-09,4,1
58863,0.003243690589442849,2,1
58864,0.0016641957918182015,2,1
58865,0.98325514793396,1,2
58866,4.948706555296667e-05,2,1
58867,0.04842933267354965,2,1
58868,2.0974182390887108e-08,5,1
58869,7.44835348953643e-09,6,1
58870,1.2895350565145236e-08,5,1
58871,1.3375809793103599e-08,6,1
58872,0.015780888497829437,3,2
58873,4.211061605019495e-05,3,1
58874,2.0807711109682714e-07,5,1
58875,9.417185253823845e-08,4,1
58876,5.7230881367331676e-08,4,1
58877,1.3073538696062315e-08,7,1
58878,3.801613690512795e-09,7,1
58879,4.132512110288644e-09,7,1
58880,4.765302492160117e-06,3,1
58881,9.838301195941312e-08,3,1
58882,1.8942342805416956e-08,3,1
58883,6.413880537792238e-09,7,1
58884,1.0308304432271598e-08,5,1
58885,1.947060113138832e-08,4,1
58886,4.995478253277952e-09,6,1
58887,9.272387302416973e-08,3,1
58888,1.5715804124738497e-07,5,1
58889,1.9796427608298472e-08,6,1
58890,2.2819111045180307e-09,8,1
58891,8.844328824864078e-09,7,1
58892,1.7750755887391279e-07,4,1
58893,0.00012315760250203311,2,1
58894,3.06957694817811e-08,3,1
58895,3.289566450348502e-07,2,1
58896,9.706353694127756e-07,4,1
58897,5.0765297743282645e-08,4,1
58898,1.0277834583405365e-08,5,1
58899,1.848315633878883e-08,5,1
58900,2.156782130668944e-08,4,1
58901,1.9240751214510965e-08,5,1
58902,5.772286204575039e-09,5,1
58903,1.419454775941631e-08,5,1
58904,2.396385534453316e-09,8,1
58905,3.3381948316701937e-09,6,1
58906,1.48380479458865e-07,4,1
58907,3.3027718018274754e-05,3,1
58908,1.276550847251201e-07,3,1
58909,0.011105458252131939,2,1
58910,7.731556728174382e-09,4,1
58911,0.003243690589442849,2,1
58912,1.313411758019356e-06,2,1
58913,0.9999994039535522,1,2
58914,1.6694148143869825e-06,2,1
58915,0.9999818205833435,1,2
58916,2.1855113629953848e-07,4,1
58917,3.188144503951662e-08,4,1
58918,1.9954667251909086e-08,7,1
58919,1.2236280433342017e-08,6,1
58920,8.207365453927196e-08,3,1
58921,8.226891878848619e-08,2,1
58922,6.22102991343354e-09,7,1
58923,1.0606416189773427e-08,4,1
58924,2.6106474706466543e-06,3,1
58925,2.3092249890055427e-08,5,1
58926,1.7729099965890782e-08,7,1
58927,1.433319152255308e-08,6,1
58928,1.2199163279547065e-07,6,1
58929,2.7788082945789938e-08,4,1
58930,1.347200662138448e-08,5,1
58931,1.1493233031956152e-08,5,1
58932,2.1446565412475138e-08,4,1
58933,3.568318973634632e-08,2,1
58934,6.837640675882994e-09,5,1
58935,2.3550667194172092e-08,4,1
58936,3.010908500300502e-08,9,1
58937,2.0921007148899662e-08,6,1
58938,1.2855521092092204e-08,10,1
58939,7.906003851587684e-09,9,1
58940,5.77591379169462e-07,3,1
58941,4.3698364038391446e-07,3,1
58942,3.6407527659321204e-08,4,1
58943,4.618487636776081e-08,3,1
58944,4.4483678607321053e-07,2,1
58945,3.309838092491191e-08,4,1
58946,8.145312335727795e-08,2,1
58947,5.603260433417745e-08,4,1
58948,0.9999983906745911,1,2
58949,1.0,1,5
58950,1.0,1,2
58951,1.0,1,4
58952,2.185594638604016e-07,4,1
58953,3.188035080370355e-08,4,1
58954,1.9954438101876804e-08,7,1
58955,1.223642165371075e-08,6,1
58956,8.207553037209436e-08,3,1
58957,8.226577818959413e-08,2,1
58958,6.22102991343354e-09,7,1
58959,1.0605971212385157e-08,4,1
58960,2.610632463984075e-06,3,1
58961,2.3092162848570297e-08,5,1
58962,1.7729471224470217e-08,7,1
58963,1.4332289133278664e-08,6,1
58964,1.2199375021282322e-07,6,1
58965,2.778707397510516e-08,4,1
58966,1.3471646909124502e-08,5,1
58967,1.1493035856346978e-08,5,1
58968,2.1446400211289074e-08,4,1
58969,3.5682916177393054e-08,2,1
58970,6.837679755733461e-09,5,1
58971,2.3551789851694593e-08,4,1
58972,3.0107706550097646e-08,9,1
58973,2.0922003685086565e-08,6,1
58974,1.2856060216392962e-08,10,1
58975,7.905988752554549e-09,9,1
58976,5.775671638730273e-07,3,1
58977,4.369869657239178e-07,3,1
58978,3.640676382588026e-08,4,1
58979,4.6183728841242555e-08,3,1
58980,4.4483678607321053e-07,2,1
58981,3.309838092491191e-08,4,1
58982,8.145312335727795e-08,2,1
58983,5.603260433417745e-08,4,1
58984,0.9999995231628418,1,3
58985,1.0,1,6
58986,1.0,1,6
58987,1.0,1,6
58988,3.883979843521956e-06,3,1
58989,2.89252056973055e-07,3,1
58990,1.4772473910795725e-08,8,1
58991,2.08801438361661e-08,6,1
58992,3.2526430004509166e-05,3,1
58993,2.6929963041766314e-06,3,1
58994,2.7898340704268776e-07,6,1
58995,2.169801263107729e-07,3,1
58996,2.7671505975490618e-08,6,1
58997,1.8789813793773646e-07,4,1
58998,1.1956747592023476e-08,5,1
58999,2.6886679549420478e-08,4,1
59000,2.071350202470512e-08,5,1
59001,8.866523515393965e-09,7,1
59002,1.9300099296515327e-09,9,1
59003,2.8478583935509505e-09,7,1
59004,1.6030112703901978e-07,5,1
59005,4.547239385033208e-08,5,1
59006,1.5790133645054993e-08,7,1
59007,1.721594244941116e-08,8,1
59008,0.9997022747993469,1,2
59009,1.0,1,3
59010,0.8637628555297852,1,2
59011,1.0,1,5
59012,2.0507785691847857e-08,6,1
59013,5.30311687896301e-08,5,1
59014,1.5617539483869791e-09,8,1
59015,1.471375732364777e-08,6,1
59016,0.8928613662719727,1,2
59017,0.00730601791292429,2,1
59018,0.1592179238796234,2,1
59019,0.8297443389892578,1,2
59020,3.020271321929613e-07,3,1
59021,2.233504119431018e-07,3,1
59022,8.862617306704124e-09,8,1
59023,3.976536078198478e-08,5,1
59024,1.0,1,10
59025,1.0,1,6
59026,1.0,1,2
59027,1.0,1,4
59028,1.5404951980713122e-08,8,1
59029,8.919342597835112e-09,8,1
59030,2.438114821146087e-09,10,1
59031,4.86913132036193e-09,7,1
59032,1.801825959546477e-07,3,1
59033,1.0805631944776906e-07,3,1
59034,4.313424728508153e-09,10,1
59035,8.258409067707362e-09,7,1
59036,7.466844181180932e-06,3,1
59037,7.671259822927823e-07,2,1
59038,2.2205614413906005e-07,3,1
59039,5.800011848577924e-08,2,1
59040,5.483552286023041e-06,3,1
59041,5.066063977210433e-07,3,1
59042,6.92435605742503e-07,3,1
59043,2.2338750227390847e-07,3,1
59044,5.859001248609275e-07,4,1
59045,3.9808318774703366e-07,3,1
59046,5.196935859430596e-08,7,1
59047,1.3765264839094016e-07,2,1
59048,1.4336808362713782e-07,3,1
59049,1.4567106632057403e-07,2,1
59050,1.7775317218138298e-08,6,1
59051,2.4010859078771318e-08,3,1
59052,0.9990371465682983,1,2
59053,0.9999998807907104,1,3
59054,0.9969419240951538,1,2
59055,0.9999998807907104,1,2
59056,1.5404951980713122e-08,8,1
59057,8.919342597835112e-09,8,1
59058,2.438114821146087e-09,10,1
59059,4.86913132036193e-09,7,1
59060,1.801825959546477e-07,3,1
59061,1.0805631944776906e-07,3,1
59062,4.313424728508153e-09,10,1
59063,8.258409067707362e-09,7,1
59064,7.466844181180932e-06,3,1
59065,7.671259822927823e-07,2,1
59066,2.2205614413906005e-07,3,1
59067,5.800011848577924e-08,2,1
59068,5.483552286023041e-06,3,1
59069,5.066063977210433e-07,3,1
59070,6.92435605742503e-07,3,1
59071,2.2338750227390847e-07,3,1
59072,5.859001248609275e-07,4,1
59073,3.9808318774703366e-07,3,1
59074,5.196935859430596e-08,7,1
59075,1.3765264839094016e-07,2,1
59076,1.4336808362713782e-07,3,1
59077,1.4567106632057403e-07,2,1
59078,1.7775317218138298e-08,6,1
59079,2.4010859078771318e-08,3,1
59080,1.0,1,4
59081,1.0,1,6
59082,0.002990651410073042,2,1
59083,1.0,1,5
59084,6.805805696785683e-07,3,1
59085,1.662778146283017e-07,4,1
59086,5.5068096749266715e-09,11,1
59087,2.4322950320510017e-09,11,1
59088,1.1813573337349226e-06,4,1
59089,5.814477788135264e-08,3,1
59090,1.1617139250574837e-08,6,1
59091,1.2352566081119676e-08,4,1
59092,2.9165745374371e-08,7,1
59093,2.6988189461008005e-09,9,1
59094,9.935865463717164e-10,9,1
59095,9.828352576235488e-10,10,1
59096,1.0,1,16
59097,0.9999999403953552,1,10
59098,0.9999979138374329,1,4
59099,0.9989648461341858,1,3
59100,3.491802317512338e-06,5,1
59101,8.376506599461209e-08,5,1
59102,2.1715862885685056e-07,6,1
59103,7.680090163830755e-08,4,1
59104,0.9992861151695251,1,2
59105,0.9999740719795227,1,2
59106,0.9999994039535522,1,2
59107,1.0,1,3
59108,7.293766088878328e-07,3,1
59109,2.3993415254608408e-08,4,1
59110,8.447916144405099e-09,5,1
59111,6.943052355268264e-09,6,1
59112,2.1010987438785378e-07,3,1
59113,8.303111798113605e-08,3,1
59114,6.483353587327656e-08,4,1
59115,3.026706707487392e-08,5,1
59116,3.679659812405589e-07,3,1
59117,5.3382311904215385e-08,4,1
59118,4.152022015091461e-08,4,1
59119,1.5457370494686984e-08,6,1
59120,0.9999995231628418,1,3
59121,0.9999998211860657,1,3
59122,1.0,1,6
59123,1.0,1,4
59124,4.3029504581681977e-07,2,1
59125,1.3662362619015767e-07,2,1
59126,1.5008625453560853e-08,5,1
59127,2.6489942683838308e-08,4,1
59128,6.938220664665096e-09,6,1
59129,2.6516822071442903e-09,7,1
59130,2.6097950467374176e-09,8,1
59131,2.499539464295708e-09,8,1
59132,4.8029892951717557e-08,5,1
59133,4.689059363016668e-09,6,1
59134,4.8463594026770807e-08,3,1
59135,6.2789649035721595e-09,6,1
59136,1.0,1,4
59137,1.0,1,6
59138,1.0,1,8
59139,1.0,1,7
59140,2.8575462351909664e-07,4,1
59141,1.1353966300475804e-07,3,1
59142,1.5229294092478085e-07,6,1
59143,2.2414758049649208e-08,6,1
59144,6.170203960209619e-06,4,1
59145,2.598725643565558e-07,3,1
59146,6.804457370890304e-07,4,1
59147,1.3173870172522584e-07,3,1
